id,user_id,report_date,training_summary,training_reflection,condition_note,other_note,created_at,updated_at,deleted_at
967,3,2025-10-02,業務効率化ツールの学習,実践的な内容で、就職後に役立ちそう。,体調良好。集中できた。,,2025-10-02 16:14:00,2025-10-02 16:52:00,
968,5,2025-10-02,自己分析ワークショップ,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-10-02 16:04:00,2025-10-02 16:27:00,
969,7,2025-10-02,Excel・Wordの実践演習,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,,2025-10-02 16:13:00,2025-10-02 16:48:00,
970,9,2025-10-02,データ入力実務訓練,達成感がある一日だった。,体調は良好。,,2025-10-02 16:22:00,2025-10-02 16:37:00,
971,10,2025-10-02,データ入力実務訓練,もう少し時間をかけて学びたかった。,,,2025-10-02 16:10:00,2025-10-02 16:38:00,
972,13,2025-10-02,履歴書・職務経歴書の作成,復習が必要だと感じた。,体調は良好。,特になし,2025-10-02 16:25:00,2025-10-02 16:35:00,
973,14,2025-10-02,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,午後は眠気があったが、最後まで頑張った。,,2025-10-02 16:05:00,2025-10-02 16:21:00,
974,15,2025-10-02,Webサイト制作演習,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,,2025-10-02 16:52:00,2025-10-02 16:14:00,
975,16,2025-10-02,Excel・Wordの実践演習,今日学んだことを明日も継続したい。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-10-02 16:54:00,2025-10-02 16:47:00,
976,17,2025-10-02,コミュニケーションスキル訓練,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-10-02 16:47:00,2025-10-02 16:16:00,
977,18,2025-10-02,Webサイト制作演習,講師の説明が分かりやすく、理解しやすかった。,良好な状態で訓練できた。,,2025-10-02 16:24:00,2025-10-02 16:01:00,
978,19,2025-10-02,データ入力実務訓練,講師の説明が分かりやすく、理解しやすかった。,若干の頭痛があったが、訓練には影響なし。,,2025-10-02 16:24:00,2025-10-02 16:54:00,
979,20,2025-10-02,データ入力実務訓練,実践的な内容で、就職後に役立ちそう。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-10-02 16:07:00,2025-10-02 16:22:00,
980,21,2025-10-02,業務効率化ツールの学習,もう少し時間をかけて学びたかった。,,,2025-10-02 16:05:00,2025-10-02 16:58:00,
981,22,2025-10-02,データ入力実務訓練,実践的な内容で、就職後に役立ちそう。,良好な状態で訓練できた。,特になし,2025-10-02 16:04:00,2025-10-02 16:28:00,
982,23,2025-10-02,プログラミング基礎（Python）を学習,もう少し時間をかけて学びたかった。,体調良好。集中できた。,,2025-10-02 16:57:00,2025-10-02 16:10:00,
983,24,2025-10-02,ビジネスマナー研修に参加,達成感がある一日だった。,少し疲れたが、問題なく取り組めた。,,2025-10-02 16:35:00,2025-10-02 16:04:00,
984,4,2025-10-03,企業研究と面接準備,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,体調は良好。,,2025-10-03 16:19:00,2025-10-03 16:53:00,
985,5,2025-10-03,企業研究と面接準備,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-03 16:03:00,2025-10-03 16:45:00,
986,6,2025-10-03,業務効率化ツールの学習,実践的な内容で、就職後に役立ちそう。,,,2025-10-03 16:31:00,2025-10-03 16:51:00,
987,7,2025-10-03,データ入力実務訓練,実践的な内容で、就職後に役立ちそう。,体調良好。集中できた。,,2025-10-03 16:08:00,2025-10-03 16:37:00,
988,8,2025-10-03,履歴書・職務経歴書の作成,達成感がある一日だった。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-03 16:40:00,2025-10-03 16:15:00,
989,9,2025-10-03,Excel・Wordの実践演習,集中して取り組むことができた。理解が深まった。,午後は眠気があったが、最後まで頑張った。,,2025-10-03 16:54:00,2025-10-03 16:40:00,
990,10,2025-10-03,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,良好な状態で訓練できた。,,2025-10-03 16:37:00,2025-10-03 16:24:00,
991,11,2025-10-03,履歴書・職務経歴書の作成,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-10-03 16:26:00,2025-10-03 16:24:00,
992,12,2025-10-03,データ入力実務訓練,復習が必要だと感じた。,少し疲れたが、問題なく取り組めた。,,2025-10-03 16:24:00,2025-10-03 16:26:00,
993,15,2025-10-03,自己分析ワークショップ,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,特になし,2025-10-03 16:20:00,2025-10-03 16:47:00,
994,17,2025-10-03,自己分析ワークショップ,講師の説明が分かりやすく、理解しやすかった。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-10-03 17:00:00,2025-10-03 16:58:00,
995,18,2025-10-03,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,午後は眠気があったが、最後まで頑張った。,特になし,2025-10-03 16:44:00,2025-10-03 16:14:00,
996,19,2025-10-03,企業研究と面接準備,明日も頑張りたい。,良好な状態で訓練できた。,,2025-10-03 16:04:00,2025-10-03 16:57:00,
997,20,2025-10-03,Excel・Wordの実践演習,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-03 16:57:00,2025-10-03 16:26:00,
998,21,2025-10-03,データ入力実務訓練,もう少し時間をかけて学びたかった。,良好な状態で訓練できた。,,2025-10-03 16:06:00,2025-10-03 16:30:00,
999,22,2025-10-03,データ入力実務訓練,明日も頑張りたい。,少し疲れたが、問題なく取り組めた。,,2025-10-03 16:40:00,2025-10-03 16:19:00,
1000,24,2025-10-03,企業研究と面接準備,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,,2025-10-03 16:01:00,2025-10-03 16:39:00,
1001,1,2025-10-06,履歴書・職務経歴書の作成,講師の説明が分かりやすく、理解しやすかった。,体調は良好。,,2025-10-06 16:22:00,2025-10-06 16:04:00,
1002,2,2025-10-06,データ入力実務訓練,実践的な内容で、就職後に役立ちそう。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-06 16:27:00,2025-10-06 16:56:00,
1003,3,2025-10-06,企業研究と面接準備,今日学んだことを明日も継続したい。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-06 16:07:00,2025-10-06 16:35:00,
1004,4,2025-10-06,自己分析ワークショップ,講師の説明が分かりやすく、理解しやすかった。,,,2025-10-06 16:24:00,2025-10-06 16:13:00,
1005,6,2025-10-06,ビジネスマナー研修に参加,明日も頑張りたい。,良好な状態で訓練できた。,,2025-10-06 16:22:00,2025-10-06 16:47:00,
1006,7,2025-10-06,自己分析ワークショップ,明日も頑張りたい。,特に問題なし。,,2025-10-06 16:48:00,2025-10-06 16:10:00,
1007,8,2025-10-06,履歴書・職務経歴書の作成,復習が必要だと感じた。,,,2025-10-06 16:56:00,2025-10-06 16:16:00,
1008,10,2025-10-06,ビジネスマナー研修に参加,実践的な内容で、就職後に役立ちそう。,良好な状態で訓練できた。,特になし,2025-10-06 16:13:00,2025-10-06 16:59:00,
1009,11,2025-10-06,Webサイト制作演習,もう少し時間をかけて学びたかった。,体調良好。集中できた。,,2025-10-06 16:47:00,2025-10-06 16:51:00,
1010,12,2025-10-06,コミュニケーションスキル訓練,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,,2025-10-06 16:13:00,2025-10-06 16:53:00,
1011,13,2025-10-06,企業研究と面接準備,実践的な内容で、就職後に役立ちそう。,若干の頭痛があったが、訓練には影響なし。,,2025-10-06 16:25:00,2025-10-06 16:30:00,
1012,14,2025-10-06,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,,,2025-10-06 16:14:00,2025-10-06 16:36:00,
1013,15,2025-10-06,プログラミング基礎（Python）を学習,実践的な内容で、就職後に役立ちそう。,,,2025-10-06 16:14:00,2025-10-06 16:04:00,
1014,17,2025-10-06,企業研究と面接準備,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,,2025-10-06 16:47:00,2025-10-06 16:44:00,
1015,18,2025-10-06,ビジネスマナー研修に参加,もう少し時間をかけて学びたかった。,,,2025-10-06 16:53:00,2025-10-06 16:12:00,
1016,19,2025-10-06,履歴書・職務経歴書の作成,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,特になし,2025-10-06 16:44:00,2025-10-06 16:50:00,
1017,20,2025-10-06,業務効率化ツールの学習,復習が必要だと感じた。,,,2025-10-06 16:37:00,2025-10-06 16:52:00,
1018,21,2025-10-06,コミュニケーションスキル訓練,講師の説明が分かりやすく、理解しやすかった。,少し疲れたが、問題なく取り組めた。,特になし,2025-10-06 16:44:00,2025-10-06 16:00:00,
1019,22,2025-10-06,企業研究と面接準備,集中して取り組むことができた。理解が深まった。,良好な状態で訓練できた。,,2025-10-06 16:15:00,2025-10-06 16:28:00,
1020,23,2025-10-06,データ入力実務訓練,他の利用者と協力して取り組めた。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-10-06 16:12:00,2025-10-06 16:03:00,
1021,24,2025-10-06,Webサイト制作演習,もう少し時間をかけて学びたかった。,,特になし,2025-10-06 16:06:00,2025-10-06 16:46:00,
1022,25,2025-10-06,Webサイト制作演習,復習が必要だと感じた。,体調は良好。,特になし,2025-10-06 16:13:00,2025-10-06 16:37:00,
1023,1,2025-10-07,ビジネスマナー研修に参加,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,,2025-10-07 16:16:00,2025-10-07 16:14:00,
1024,2,2025-10-07,自己分析ワークショップ,復習が必要だと感じた。,,,2025-10-07 16:40:00,2025-10-07 16:06:00,
1025,3,2025-10-07,プログラミング基礎（Python）を学習,復習が必要だと感じた。,,特になし,2025-10-07 16:29:00,2025-10-07 16:06:00,
1026,4,2025-10-07,プログラミング基礎（Python）を学習,明日も頑張りたい。,朝は少し調子が悪かったが、午後から回復した。,,2025-10-07 16:20:00,2025-10-07 16:27:00,
1027,5,2025-10-07,企業研究と面接準備,今日学んだことを明日も継続したい。,特に問題なし。,,2025-10-07 16:53:00,2025-10-07 16:03:00,
1028,6,2025-10-07,自己分析ワークショップ,達成感がある一日だった。,体調良好。集中できた。,特になし,2025-10-07 16:27:00,2025-10-07 16:52:00,
1029,7,2025-10-07,業務効率化ツールの学習,講師の説明が分かりやすく、理解しやすかった。,体調は良好。,,2025-10-07 16:46:00,2025-10-07 16:04:00,
1030,8,2025-10-07,コミュニケーションスキル訓練,実践的な内容で、就職後に役立ちそう。,午後は眠気があったが、最後まで頑張った。,,2025-10-07 16:12:00,2025-10-07 16:00:00,
1031,9,2025-10-07,自己分析ワークショップ,集中して取り組むことができた。理解が深まった。,体調良好。集中できた。,特になし,2025-10-07 16:03:00,2025-10-07 16:11:00,
1032,10,2025-10-07,Webサイト制作演習,他の利用者と協力して取り組めた。,特に問題なし。,,2025-10-07 16:44:00,2025-10-07 17:00:00,
1033,11,2025-10-07,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,特に問題なし。,,2025-10-07 16:08:00,2025-10-07 16:10:00,
1034,12,2025-10-07,企業研究と面接準備,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,少し疲れたが、問題なく取り組めた。,,2025-10-07 16:09:00,2025-10-07 16:01:00,
1035,13,2025-10-07,自己分析ワークショップ,他の利用者と協力して取り組めた。,,特になし,2025-10-07 16:20:00,2025-10-07 16:04:00,
1036,14,2025-10-07,企業研究と面接準備,もう少し時間をかけて学びたかった。,良好な状態で訓練できた。,,2025-10-07 16:01:00,2025-10-07 16:06:00,
1037,15,2025-10-07,自己分析ワークショップ,他の利用者と協力して取り組めた。,体調は良好。,,2025-10-07 16:47:00,2025-10-07 16:33:00,
1038,16,2025-10-07,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,午後は眠気があったが、最後まで頑張った。,,2025-10-07 16:17:00,2025-10-07 16:02:00,
