id,user_id,report_date,sleep_rating,stress_rating,meal_rating,bed_time_local,wake_time_local,sleep_minutes,mood_score,created_at,updated_at,deleted_at
1384,2,2025-10-29,3,1,1,00:45:00,08:45:00,480,6,2025-10-29 08:52:00,2025-10-29 08:58:00,
1385,3,2025-10-29,3,3,3,00:30:00,07:30:00,420,6,2025-10-29 08:43:00,2025-10-29 08:41:00,
1386,4,2025-10-29,2,3,3,02:45:00,08:45:00,360,7,2025-10-29 08:42:00,2025-10-29 08:59:00,
1387,5,2025-10-29,2,2,3,02:45:00,06:45:00,240,4,2025-10-29 08:38:00,2025-10-29 08:34:00,
1388,6,2025-10-29,3,1,2,22:15:00,08:30:00,600,6,2025-10-29 08:47:00,2025-10-29 08:52:00,
1389,7,2025-10-29,3,1,2,22:30:00,08:00:00,570,9,2025-10-29 08:35:00,2025-10-29 08:54:00,
1390,8,2025-10-29,3,2,3,01:15:00,08:30:00,435,8,2025-10-29 08:42:00,2025-10-29 08:39:00,
1391,9,2025-10-29,2,1,1,01:15:00,06:15:00,300,6,2025-10-29 08:57:00,2025-10-29 08:38:00,
1392,10,2025-10-29,3,1,2,23:15:00,08:00:00,525,4,2025-10-29 08:42:00,2025-10-29 08:33:00,
1393,11,2025-10-29,3,2,3,00:00:00,08:15:00,495,8,2025-10-29 08:58:00,2025-10-29 08:35:00,
1394,13,2025-10-29,3,3,1,01:00:00,08:30:00,450,7,2025-10-29 08:36:00,2025-10-29 08:52:00,
1395,14,2025-10-29,3,1,3,22:45:00,09:15:00,600,9,2025-10-29 08:44:00,2025-10-29 08:37:00,
1396,15,2025-10-29,3,2,3,22:00:00,06:00:00,480,4,2025-10-29 08:46:00,2025-10-29 08:56:00,
1397,17,2025-10-29,2,3,3,00:15:00,07:00:00,405,5,2025-10-29 08:32:00,2025-10-29 08:41:00,
1398,19,2025-10-29,1,3,1,02:45:00,06:30:00,240,8,2025-10-29 08:36:00,2025-10-29 08:41:00,
1399,20,2025-10-29,3,1,3,00:15:00,09:45:00,570,5,2025-10-29 08:57:00,2025-10-29 08:51:00,
1400,21,2025-10-29,2,1,3,01:00:00,06:45:00,345,5,2025-10-29 09:00:00,2025-10-29 08:35:00,
1401,22,2025-10-29,3,2,3,22:45:00,08:15:00,570,7,2025-10-29 08:44:00,2025-10-29 08:44:00,
1402,23,2025-10-29,3,2,2,01:15:00,09:45:00,510,5,2025-10-29 08:43:00,2025-10-29 08:36:00,
1403,24,2025-10-29,2,2,2,23:45:00,06:00:00,375,6,2025-10-29 08:38:00,2025-10-29 08:59:00,
1404,1,2025-10-30,3,3,2,22:00:00,08:15:00,600,6,2025-10-30 08:59:00,2025-10-30 08:47:00,
1405,2,2025-10-30,3,2,3,22:00:00,08:30:00,600,5,2025-10-30 08:51:00,2025-10-30 08:31:00,
1406,3,2025-10-30,3,2,3,22:00:00,07:45:00,585,6,2025-10-30 08:35:00,2025-10-30 08:53:00,
1407,4,2025-10-30,3,2,2,23:00:00,08:15:00,555,3,2025-10-30 08:51:00,2025-10-30 08:57:00,
1408,5,2025-10-30,3,2,3,23:00:00,09:00:00,600,6,2025-10-30 08:37:00,2025-10-30 09:00:00,
1409,6,2025-10-30,1,2,2,02:00:00,07:45:00,345,4,2025-10-30 08:50:00,2025-10-30 08:52:00,
1410,7,2025-10-30,2,1,3,22:45:00,07:00:00,495,5,2025-10-30 08:36:00,2025-10-30 08:42:00,
1411,8,2025-10-30,1,3,2,02:30:00,08:15:00,345,7,2025-10-30 08:42:00,2025-10-30 08:35:00,
1412,9,2025-10-30,3,3,2,22:15:00,09:15:00,600,6,2025-10-30 08:53:00,2025-10-30 08:41:00,
1413,10,2025-10-30,2,3,2,02:30:00,07:15:00,285,5,2025-10-30 08:34:00,2025-10-30 08:50:00,
1414,11,2025-10-30,2,2,2,01:15:00,07:15:00,360,6,2025-10-30 08:30:00,2025-10-30 08:39:00,
1415,12,2025-10-30,2,1,2,00:45:00,07:30:00,405,6,2025-10-30 08:37:00,2025-10-30 08:34:00,
1416,13,2025-10-30,3,1,3,23:45:00,09:00:00,555,6,2025-10-30 08:31:00,2025-10-30 08:45:00,
1417,14,2025-10-30,2,3,3,01:00:00,06:45:00,345,7,2025-10-30 08:35:00,2025-10-30 08:42:00,
1418,15,2025-10-30,1,3,3,02:45:00,06:15:00,240,5,2025-10-30 08:36:00,2025-10-30 08:42:00,
1419,16,2025-10-30,2,1,3,22:00:00,06:45:00,525,6,2025-10-30 08:42:00,2025-10-30 08:33:00,
1420,17,2025-10-30,2,1,2,00:15:00,07:00:00,405,9,2025-10-30 09:00:00,2025-10-30 08:57:00,
1421,18,2025-10-30,2,3,3,01:45:00,08:30:00,405,8,2025-10-30 08:54:00,2025-10-30 08:42:00,
1422,19,2025-10-30,3,2,3,01:15:00,08:45:00,450,4,2025-10-30 08:34:00,2025-10-30 08:34:00,
1423,20,2025-10-30,3,3,2,23:15:00,07:15:00,480,8,2025-10-30 08:59:00,2025-10-30 08:52:00,
1424,21,2025-10-30,2,2,2,02:00:00,06:30:00,270,7,2025-10-30 08:34:00,2025-10-30 08:41:00,
1425,22,2025-10-30,1,3,2,02:15:00,07:15:00,300,6,2025-10-30 08:41:00,2025-10-30 08:42:00,
1426,23,2025-10-30,3,2,3,22:45:00,07:30:00,525,6,2025-10-30 08:50:00,2025-10-30 08:31:00,
1427,1,2025-10-31,2,1,2,01:15:00,09:15:00,480,6,2025-10-31 08:50:00,2025-10-31 08:33:00,
1428,2,2025-10-31,2,1,3,02:00:00,08:45:00,405,8,2025-10-31 08:51:00,2025-10-31 08:55:00,
1429,3,2025-10-31,2,2,3,01:30:00,06:15:00,285,8,2025-10-31 08:51:00,2025-10-31 08:40:00,
1430,4,2025-10-31,2,3,3,23:30:00,06:30:00,420,6,2025-10-31 08:58:00,2025-10-31 08:51:00,
1431,5,2025-10-31,3,1,3,22:15:00,09:15:00,600,8,2025-10-31 08:31:00,2025-10-31 08:46:00,
1432,7,2025-10-31,3,1,3,00:45:00,07:45:00,420,8,2025-10-31 08:42:00,2025-10-31 08:32:00,
1433,8,2025-10-31,3,2,2,00:30:00,09:00:00,510,7,2025-10-31 08:38:00,2025-10-31 08:48:00,
1434,9,2025-10-31,2,1,3,22:15:00,06:30:00,495,6,2025-10-31 08:53:00,2025-10-31 08:38:00,
1435,10,2025-10-31,3,2,3,22:00:00,08:30:00,600,5,2025-10-31 08:30:00,2025-10-31 08:48:00,
1436,11,2025-10-31,3,3,2,22:45:00,07:30:00,525,5,2025-10-31 08:45:00,2025-10-31 08:41:00,
1437,12,2025-10-31,3,2,2,23:00:00,09:00:00,600,7,2025-10-31 08:30:00,2025-10-31 08:38:00,
1438,13,2025-10-31,2,1,2,23:45:00,07:00:00,435,6,2025-10-31 08:57:00,2025-10-31 08:50:00,
1439,14,2025-10-31,2,1,3,01:00:00,07:00:00,360,8,2025-10-31 08:34:00,2025-10-31 08:39:00,
1440,15,2025-10-31,3,2,3,22:15:00,07:45:00,570,6,2025-10-31 08:49:00,2025-10-31 08:42:00,
1441,16,2025-10-31,3,1,3,01:45:00,09:00:00,435,6,2025-10-31 08:46:00,2025-10-31 08:45:00,
1442,17,2025-10-31,3,2,3,23:00:00,07:45:00,525,6,2025-10-31 08:45:00,2025-10-31 08:37:00,
1443,18,2025-10-31,3,2,3,22:15:00,07:45:00,570,5,2025-10-31 08:51:00,2025-10-31 08:54:00,
1444,19,2025-10-31,3,3,3,22:45:00,08:45:00,600,7,2025-10-31 08:43:00,2025-10-31 08:41:00,
1445,20,2025-10-31,2,2,3,23:15:00,08:15:00,540,7,2025-10-31 08:32:00,2025-10-31 08:50:00,
1446,21,2025-10-31,2,2,2,01:30:00,08:15:00,405,5,2025-10-31 08:30:00,2025-10-31 09:00:00,
1447,22,2025-10-31,2,2,3,02:30:00,07:15:00,285,7,2025-10-31 08:31:00,2025-10-31 08:35:00,
1448,23,2025-10-31,3,1,1,22:00:00,08:00:00,600,6,2025-10-31 08:45:00,2025-10-31 08:55:00,
1449,24,2025-10-31,3,1,3,01:30:00,08:45:00,435,5,2025-10-31 08:39:00,2025-10-31 08:45:00,
